Date & Time,Date,Time,Duration (Second),Delta,T_X+,T_X-,T_Y+,T_Y-,T_Z+,T_Z-,T_Mid,CSS_XP,CSS_XM,CSS_YP,CSS_YM,CSS_ZP,CSS_ZM,I_QF_0,I_QF_1,I_QF_2,I_QF_3,I_QF_4,I_QF_5,I_QF_6,I_QF_7,T_TTC-B,ITemp0,ITemp1,I_UMPB,U_UMPB,U_UMBB,I_Block1,I_TTCA,I_TTCB,XAngVel,XAng,XSpeed,YAngVel,YAng,YSpeed,ZAngVel,ZAng,ZSpeed,RA_YM,DE_YM,AZ_YM,Diff_RA,Diff_DE,Diff_AZ
5/19/2018 2:15,19/05/2018,2:15:00,8080,120,-5.34,-3.39,-9.25,-7.3,-3.39,-6.32,2.48,281.6,0,0,79.26,17.72,0,690.88,75.95,158.16,345.58,157.41,53.41,26.61,19.14,3.45,6.39,4.43,3093.23,15.77,15.75,341.79,105.02,1346.65,0.016212,32.04,32.5,-0.068665,-382.31,5250.2,-0.008583,-13.89,0,120.21,-14.8,36.84,-9.07,7.38,92.89
5/19/2018 2:17,19/05/2018,2:16:59,8200,120,-4.36,-3.39,-9.25,-5.34,-3.39,-6.81,2.48,289.47,0,0.49,77.29,9.35,0,663.43,75.95,126.79,341.68,228,53.41,26.61,19.14,3.45,6.39,4.92,1847.75,15.87,15.89,-123.24,101.12,103.93,-0.020981,31.97,0,-0.061035,-389.88,5247.5,0.01049,-14.49,0,120.71,-15.24,29.1,-9.57,7.82,93.04
5/19/2018 2:19,19/05/2018,2:19:00,8320,120,-3.39,-4.36,-9.25,-3.39,-3.39,-6.81,0.52,292.43,0.49,2.46,83.69,12.31,11.32,659.51,75.95,130.71,339.73,196.63,53.41,26.61,19.14,2.48,6.39,4.92,1802.46,15.97,15.94,-199.17,101.12,105.88,0.012398,32.42,0,-0.062943,-397.46,5250.3,-0.015259,-14.04,0,120.49,-14.7,21.56,-9.34,7.28,92.98
5/19/2018 2:21,19/05/2018,2:20:59,8440,120,-2.41,-4.36,-9.25,-3.39,-3.39,-7.3,0.52,291.44,2.95,5.91,88.12,31.01,45.29,655.59,75.95,126.79,337.78,173.1,53.41,26.61,19.14,2.48,8.34,4.92,1768.49,16.06,15.99,-303.56,101.12,107.83,-0.01812,32.15,0,-0.066757,-405.05,5249.9,0.020981,-14.54,0,120.93,-15.11,13.82,-9.78,7.69,93.13
5/19/2018 2:23,19/05/2018,2:23:00,8560,120,-0.94,-4.85,-9.25,-3.39,-3.39,-6.81,0.52,285.53,8.86,10.34,97.97,49.72,82.71,655.59,75.95,134.63,337.78,165.26,53.41,26.61,19.14,2.48,8.34,4.92,1768.49,16.06,16.06,-322.54,101.12,103.93,0.014305,32.71,0,-0.062943,-412.62,5254.2,-0.019073,-14.28,0,120.75,-14.51,6.29,-9.6,7.1,93.07
5/19/2018 2:25,19/05/2018,2:25:00,8680,120,0.52,-4.85,-9.25,-3.39,-3.39,-7.3,0.52,278.15,15.26,14.77,102.89,71.38,121.6,655.59,75.95,126.79,337.78,165.26,53.41,26.61,19.14,3.94,11.27,5.41,1757.17,16.06,16.06,-322.54,101.12,105.88,-0.001907,32.37,0,-0.062943,-420.19,5250.7,0.020981,-14.65,0,121.15,-14.89,358.57,-10,7.48,93.2
5/19/2018 2:26,19/05/2018,2:26:50,8790,110,1.01,-5.34,-9.25,-1.43,-2.9,-6.32,0.52,266.83,20.68,17.72,112.24,89.11,154.09,655.59,75.95,154.24,337.78,161.33,53.41,26.61,19.14,2.48,8.34,5.41,1791.13,16.06,16.06,-322.54,101.12,107.83,0.013351,33,0,-0.061989,-427.48,5248.8,-0.020027,-14.51,0,120.93,-14.31,351.31,-9.78,6.9,93.5
5/19/2018 2:28,19/05/2018,2:28:49,8910,120,1.5,-5.34,-9.25,-1.43,-2.41,-5.34,0.52,246.15,25.11,18.71,114.21,100.43,186.09,655.59,75.95,126.79,337.78,220.16,53.41,26.61,19.14,2.48,8.34,6.39,1825.1,16.06,16.06,-256.11,101.12,105.88,-0.01049,32.62,0,-0.063896,-435.06,5246.7,0.021935,-14.86,0,121.41,-14.59,343.72,-10.26,7.17,93.49
5/19/2018 2:30,19/05/2018,2:30:50,9030,120,2.48,-5.34,-9.25,0.52,-1.92,-4.85,0.52,213.17,28.55,18.22,110.77,90.58,212.67,655.59,75.95,126.79,337.78,173.1,53.41,26.61,19.14,3.45,8.34,6.39,1768.49,16.06,16.06,-237.13,101.12,107.83,0.008583,33.31,0,-0.06485,-442.63,5241.9,-0.023842,-14.84,0,121.11,-14.08,341.02,-9.96,6.66,88.6
5/19/2018 2:32,19/05/2018,2:32:49,9150,120,2.97,-5.34,-9.25,3.94,-1.43,-3.39,0.52,178.21,24.12,15.26,103.88,75.81,235.32,655.59,75.95,134.63,337.78,188.79,53.41,26.61,19.14,2.48,8.34,6.39,1802.46,16.06,16.06,-265.6,101.12,103.93,0.01049,32.88,0,-0.063896,-450.21,5238.6,0.021935,-14.9,0,121.11,-14.08,341.02,-9.96,6.66,81
5/19/2018 2:34,19/05/2018,2:34:49,9270,120,2.97,-5.34,-7.3,0.52,-1.43,-2.9,0.52,136.37,23.63,12.8,100.43,64.49,251.07,655.59,75.95,134.63,337.78,165.26,53.41,26.61,19.14,4.43,8.34,6.39,1768.49,16.06,16.06,-237.13,101.12,103.93,-0.012398,33.49,0,-0.066757,-457.78,5237.4,-0.021935,-15.26,0,121.11,-14.08,341.02,-9.95,6.66,73.41
5/19/2018 2:36,19/05/2018,2:36:50,9390,120,2.97,-4.85,-7.3,2.48,-0.94,-1.92,0.52,109.78,16.25,11.32,103.88,75.32,261.9,655.59,75.95,126.79,337.78,188.79,53.41,26.61,19.14,4.43,8.34,6.39,1791.13,16.06,16.06,-237.13,101.12,107.83,0.022888,33.27,0,-0.065804,-465.33,5230.5,0.014305,-14.93,0,121.11,-14.08,341.02,-9.95,6.66,65.82
5/19/2018 2:38,19/05/2018,2:38:49,9510,120,2.97,-4.85,-5.34,2.48,-1.92,-0.94,0.03,75.32,26.09,13.29,120.61,118.64,266.83,655.59,75.95,134.63,337.78,212.32,53.41,26.61,19.14,4.43,8.34,8.34,1813.78,16.06,16.06,-246.62,101.12,107.83,-0.016212,33.68,0,-0.061989,-472.91,5226.5,-0.012398,-15.54,0,121.11,-14.08,341.02,-9.95,6.66,58.23
5/19/2018 2:40,19/05/2018,2:40:50,9630,120,2.48,-4.85,-7.3,4.43,-0.46,0.52,0.52,25.6,33.48,15.26,116.18,103.38,267.81,655.59,75.95,134.63,337.78,169.18,53.41,26.61,19.14,4.43,8.34,8.34,1779.81,16.06,16.06,-265.6,101.12,105.88,0.020027,33.69,0,-0.067711,-480.49,5224.4,0.004768,-15.08,0,121.11,-14.08,341.02,-9.95,6.66,50.63
5/19/2018 2:42,19/05/2018,2:42:49,9750,120,2.48,-4.36,-7.3,4.43,-0.46,0.52,0.52,13.29,39.38,12.31,95.01,54.15,265.84,655.59,75.95,126.79,337.78,231.93,53.41,26.61,19.14,4.43,8.34,8.34,1825.1,16.06,15.99,-189.68,101.12,107.83,-0.024796,33.82,0,-0.061035,-488.08,5220.2,0.002861,-15.76,0,121.11,-14.08,341.02,-9.95,6.66,43.04
5/19/2018 2:44,19/05/2018,2:44:49,9870,120,1.99,-4.36,-7.3,4.43,-0.46,1.5,0.52,14.77,66.46,11.32,90.09,41.35,260.92,655.59,75.95,134.63,337.78,208.4,53.41,26.61,19.14,4.43,8.34,8.34,1813.78,16.06,16.06,-180.19,101.12,105.88,0.020027,34.13,0,-0.062943,-495.66,5219.7,-0.006676,-15.26,0,121.11,-14.08,341.02,-9.95,6.66,35.45
5/19/2018 4:14,19/05/2018,4:14:09,15230,5360,1.99,-6.32,-9.25,0.52,-1.92,-1.92,-1.43,47.26,18.71,15.26,105.35,75.81,267.81,655.59,75.95,134.63,337.78,239.77,53.41,26.61,19.14,2.48,6.39,4.92,1847.75,16.06,16.06,-199.17,101.12,107.83,-0.022888,39.94,0,-0.067711,-833.98,5232.4,-0.004768,-17.67,0,121.71,-13.97,341.11,-10.48,6.56,56.21
5/19/2018 4:16,19/05/2018,4:16:10,15350,120,1.5,-5.83,-9.25,2.48,-1.92,-0.94,-1.43,18.71,21.66,11.82,102.89,60.55,267.81,655.59,75.95,134.63,337.78,204.47,53.41,26.61,19.14,2.48,6.39,4.92,1813.78,16.06,16.06,-180.19,101.12,107.83,0.016212,40.09,30.9,-0.062943,-841.54,5228,-0.003815,-17.13,0,121.71,-13.97,341.11,-10.48,6.56,48.61
5/19/2018 4:18,19/05/2018,4:18:09,15470,120,1.01,-5.83,-7.3,2.48,-1.43,0.52,-1.43,15.75,42.83,9.35,97.97,46.28,265.84,655.59,75.95,134.63,337.78,188.79,53.41,26.61,19.14,2.48,6.39,4.92,1791.13,16.06,16.06,-189.68,101.12,107.83,-0.017166,40.1,0,-0.06485,-849.13,5225.9,0.006676,-17.82,0,121.71,-13.97,341.11,-10.48,6.56,41.02
5/19/2018 4:20,19/05/2018,4:20:09,15590,120,0.52,-5.34,-7.3,2.48,-1.43,0.52,-1.43,17.72,79.26,9.85,96.49,41.85,259.93,655.59,75.95,134.63,337.78,192.71,53.41,26.61,19.14,2.48,6.39,6.39,1802.46,16.06,16.06,-189.68,101.12,107.83,0.020981,40.41,22.8,-0.06485,-856.7,5221.8,-0.007629,-17.29,0,121.71,-13.97,341.11,-10.48,6.56,33.43
5/19/2018 4:22,19/05/2018,4:22:10,15710,120,0.52,-4.85,-7.3,4.43,-1.43,1.01,0.52,20.68,118.15,11.32,101.91,48.74,250.09,655.59,75.95,134.63,337.78,228,53.41,26.61,19.14,2.48,6.39,5.41,1836.42,16.06,16.06,-218.15,101.12,107.83,-0.017166,40.36,0,-0.060082,-864.27,5219.2,0.011444,-17.93,0,121.71,-13.97,341.11,-10.48,6.56,25.84
5/19/2018 4:24,19/05/2018,4:24:09,15830,120,0.52,-4.36,-7.3,4.43,-1.43,1.99,0.52,12.8,160.49,17.72,98.95,71.88,235.32,655.59,75.95,134.63,337.78,228,53.41,26.61,19.14,2.48,6.39,6.39,1859.07,16.06,16.06,-170.69,101.12,105.88,0.020027,40.74,0,-0.061035,-871.86,5220.6,-0.015259,-17.46,0,121.71,-13.97,341.11,-10.48,6.56,18.24
5/19/2018 4:26,19/05/2018,4:26:10,15950,120,-0.94,-3.39,-7.3,4.43,-1.43,1.99,0.52,9.35,192,8.86,90.09,30.03,216.61,655.59,75.95,134.63,337.78,192.71,53.41,26.61,19.14,3.94,7.85,6.39,1802.46,16.06,16.06,-189.68,101.12,103.93,-0.020027,40.54,0,-0.06485,-879.43,5222.3,0.017166,-17.97,0,121.71,-13.97,341.11,-10.47,6.56,10.65
5/19/2018 4:28,19/05/2018,4:28:10,16070,120,-1.43,-3.39,-7.3,4.43,-1.43,2.97,0.52,8.86,216.61,5.91,92.06,23.63,191.01,655.59,75.95,126.79,337.78,204.47,53.41,26.61,19.14,2.48,6.39,6.39,1813.78,16.06,16.06,-199.17,101.12,107.83,0.012398,41.09,0,-0.061989,-886.99,5226.3,-0.019073,-17.64,0,121.71,-13.97,341.11,-10.47,6.56,3.06
5/19/2018 4:30,19/05/2018,4:30:09,16190,120,-1.43,-2.41,-7.3,4.43,-1.43,2.97,0.52,9.85,240.24,5.91,91.57,23.14,161.47,655.59,75.95,126.79,337.78,177.02,53.41,26.61,19.14,2.48,6.39,6.39,1768.49,16.06,16.06,-123.24,101.12,105.88,-0.002861,40.73,0,-0.063896,-894.58,5228,0.021935,-17.93,0,120.91,-12.09,242.18,-9.67,4.67,94.4
5/19/2018 4:32,19/05/2018,4:32:10,16310,120,-1.43,-1.43,-7.3,4.43,-1.43,2.97,2.48,10.83,262.4,7.38,92.55,27.08,125.54,655.59,75.95,134.63,337.78,177.02,53.41,26.61,19.14,2.48,6.39,6.39,1791.13,16.06,16.06,-132.73,101.12,103.93,0.004768,41.41,0,-0.065804,-902.15,5232.1,-0.026703,-17.85,0,120.35,-12.49,234.72,-9.12,5.08,94.26
5/19/2018 4:34,19/05/2018,4:34:09,16430,120,-1.92,-0.46,-7.3,4.43,-1.43,2.97,2.48,8.86,280.12,7.38,92.06,31.51,89.11,655.59,75.95,126.79,337.78,133.88,53.41,26.61,19.14,3.45,8.34,6.39,1734.52,16.06,16.06,-180.19,101.12,107.83,0.006676,40.99,0,-0.068665,-909.67,5235.4,0.020981,-17.84,0,120.68,-12.22,227.05,-9.45,4.81,94.33
5/19/2018 4:36,19/05/2018,4:36:09,16550,120,-1.92,0.52,-7.3,4.43,-1.43,2.97,2.48,4.92,289.47,6.4,91.57,26.58,48.74,655.59,74,126.79,337.78,216.24,53.41,26.61,19.14,4.43,8.34,8.34,1813.78,16.06,16.06,-132.73,101.12,107.83,-0.007629,41.6,0,-0.060082,-917.26,5233.3,-0.023842,-18.08,0,120.04,-12.53,219.6,-8.8,5.12,94.2
5/19/2018 4:38,19/05/2018,4:38:10,16670,120,-2.41,1.5,-7.3,4.43,-1.43,2.48,2.48,1.97,292.43,3.45,87.14,17.23,14.28,655.59,75.95,126.79,337.78,188.79,53.41,26.61,17.88,2.48,8.34,6.39,1779.81,16.06,16.06,-132.73,101.12,107.83,0.016212,41.27,0,-0.06485,-924.83,5239.9,0.01812,-17.79,0,120.46,-12.42,211.9,-9.22,5,94.3
5/19/2018 4:39,19/05/2018,4:39:29,16750,80,-2.41,1.99,-7.3,4.43,-1.43,2.48,2.48,0.49,291.44,1.97,85.66,15.26,0.98,655.59,75.95,126.79,337.78,243.69,53.41,26.61,19.14,4.43,8.34,6.39,1836.42,16.06,15.99,-123.24,101.12,107.83,0.021935,41.39,0,-0.061989,-929.89,5235.3,0.014305,-17.77,0,120.42,-12.5,206.82,-9.18,5.09,94.32
5/19/2018 4:41,19/05/2018,4:41:29,16870,120,-2.9,2.48,-7.3,4.43,-1.43,1.5,2.48,0,285.04,0.49,85.66,28.55,0,655.59,75.95,142.48,337.78,228,53.41,26.61,19.14,4.43,8.34,8.34,1847.75,16.06,15.99,-113.75,101.12,103.93,-0.020981,41.79,0,-0.061035,-937.46,5238.8,-0.012398,-18.3,0,119.75,-12.7,199.35,-8.5,5.28,94.2
5/19/2018 4:43,19/05/2018,4:43:30,16990,120,-2.9,2.97,-7.3,4.43,-0.94,1.01,4.43,0,275.69,0,81.23,62.03,0,655.59,75.95,126.79,337.78,212.32,53.41,26.61,19.14,4.43,8.34,6.39,1813.78,16.06,15.99,-104.26,101.12,107.83,0.022888,41.68,0,-0.062943,-945.03,5241.7,0.007629,-17.77,0,120.29,-12.74,191.58,-9.05,5.33,94.38
5/19/2018 4:45,19/05/2018,4:45:29,17110,120,-3.39,3.45,-7.3,4.43,-0.46,1.01,4.43,0,261.9,0,84.18,101.41,0,655.59,75.95,134.63,339.73,212.32,53.41,26.61,17.88,4.43,8.34,6.39,1825.1,16.06,15.99,-94.77,101.12,107.83,-0.020981,41.92,-40.2,-0.062943,-952.6,5242.2,-0.002861,-18.37,0,119.63,-12.89,184.13,-8.38,5.48,94.23
5/19/2018 5:45,19/05/2018,5:45:30,20710,3600,1.01,-7.3,-9.25,2.97,-3.39,-4.36,-1.43,108.8,15.26,12.31,92.06,45.29,259.93,47.73,44.73,134.63,335.82,184.86,53.41,27.59,19.14,0.52,4.43,4.43,1055.16,16.06,16.06,-275.09,101.12,105.88,-0.014305,45.89,0,-0.06485,-1179.92,5246.1,0.021935,-19.14,0,122.32,-12.78,340.61,-11.04,5.36,69.97
5/19/2018 5:47,19/05/2018,5:47:30,20830,120,1.01,-7.3,-9.25,0.52,-2.9,-3.39,-1.43,72.37,13.78,11.32,104.37,57.11,265.84,47.73,44.73,134.63,335.82,196.63,53.41,26.61,19.14,0.52,4.43,4.43,1077.81,16.06,16.06,-227.64,101.12,107.83,0.012398,46.51,0,-0.062943,-1187.51,5242.3,-0.020981,-18.92,0,122.32,-12.78,340.61,-11.03,5.36,62.37
5/19/2018 5:49,19/05/2018,5:49:29,20950,120,0.52,-6.81,-9.25,0.52,-2.9,-2.41,-1.43,30.03,17.72,10.34,104.86,61.54,268.8,47.73,44.73,134.63,335.82,184.86,53.41,26.61,19.14,2.48,4.43,4.43,1066.49,16.06,16.06,-208.66,101.12,107.83,0.002861,46.14,0,-0.062943,-1195.09,5233.9,0.024796,-19.15,0,122.32,-12.78,340.61,-11.03,5.36,54.78
5/19/2018 5:51,19/05/2018,5:51:30,21070,120,0.52,-6.81,-7.79,0.52,-2.9,-1.43,0.03,12.8,22.15,11.32,95.01,44.8,267.81,659.51,75.95,134.63,335.82,239.77,53.41,26.61,19.14,0.52,4.43,4.43,1847.75,16.06,15.99,-189.68,101.12,107.83,-0.001907,46.83,0,-0.056267,-1202.66,5229.8,-0.025749,-19.21,0,122.32,-12.78,340.61,-11.03,5.36,47.19
5/19/2018 5:53,19/05/2018,5:53:29,21190,120,0.52,-6.32,-9.25,0.52,-2.41,-0.94,-1.43,13.29,50.71,12.8,87.63,40.37,263.87,659.51,75.95,134.63,335.82,165.26,53.41,26.61,19.14,2.48,4.43,4.43,1768.49,16.06,16.06,-199.17,101.12,107.83,0.013351,46.46,0,-0.066757,-1210.24,5233.2,0.020981,-19.16,0,122.32,-12.78,340.61,-11.03,5.36,39.59
5/19/2018 5:55,19/05/2018,5:55:29,21310,120,-0.46,-6.32,-9.25,2.48,-2.41,0.52,-1.43,21.66,88.12,9.85,99.44,36.92,256,655.59,75.95,134.63,335.82,180.94,53.41,26.61,19.14,2.48,6.39,4.43,1791.13,16.06,16.06,-199.17,101.12,107.83,-0.012398,47.1,0,-0.06485,-1217.82,5228.4,-0.023842,-19.47,0,122.32,-12.78,340.61,-11.03,5.36,32
5/19/2018 5:57,19/05/2018,5:57:30,21430,120,-0.94,-5.83,-9.25,2.48,-2.41,0.52,-1.43,29.05,131.44,11.32,118.15,80.24,246.15,655.59,75.95,134.63,335.82,161.33,53.41,26.61,19.14,2.48,6.39,4.43,1768.49,16.06,16.06,-237.13,101.12,107.83,0.014305,46.77,0,-0.067711,-1225.39,5228.7,0.023842,-19.23,0,122.32,-12.78,340.61,-11.03,5.36,24.41
5/19/2018 5:59,19/05/2018,5:59:29,21550,120,-1.43,-5.34,-9.25,4.43,-2.41,1.01,-1.43,11.32,179.69,8.37,105.35,50.71,229.41,655.59,75.95,134.63,335.82,161.33,53.41,26.61,19.14,2.48,6.39,4.43,1768.49,16.06,16.06,-218.15,101.12,107.83,-0.015259,47.34,0,-0.067711,-1232.98,5231,-0.017166,-19.7,0,122.32,-12.78,340.61,-11.03,5.36,16.82
5/19/2018 6:01,19/05/2018,6:01:30,21670,120,-1.92,-4.36,-9.25,5.9,-2.41,1.5,-0.46,11.32,199.87,7.88,90.09,31.01,208.74,655.59,75.95,134.63,335.82,184.86,53.41,27.59,19.14,2.48,6.39,4.43,1802.46,16.06,16.06,-189.68,101.12,105.88,0.020981,47.12,0,-0.062943,-1240.55,5229.5,0.015259,-19.28,0,122.32,-12.78,340.61,-11.02,5.36,9.22
5/19/2018 6:03,19/05/2018,6:03:30,21790,120,-1.92,-3.39,-9.25,4.43,-2.41,1.99,0.52,12.31,224.49,7.88,91.57,32,181.17,655.59,74,126.79,335.82,188.79,53.41,26.61,19.14,2.48,6.39,4.92,1791.13,16.06,16.06,-237.13,101.12,103.93,-0.020981,47.49,0,-0.061989,-1248.11,5233,-0.011444,-19.89,0,121.44,-11.63,249.87,-10.14,4.21,92.36
5/19/2018 6:04,19/05/2018,6:04:49,21870,80,-1.92,-3.39,-9.25,4.43,-2.41,2.48,0.52,11.32,241.23,7.88,92.55,33.48,160.49,655.59,75.95,154.24,335.82,220.16,53.41,26.61,19.14,2.48,6.39,4.92,1847.75,16.06,16.06,-208.66,101.12,105.88,-0.020981,47.54,0,-0.061989,-1253.16,5231.9,-0.006676,-19.94,0,120.76,-11.35,241.98,-9.46,3.94,95.2
5/19/2018 6:06,19/05/2018,6:06:50,21990,120,-2.41,-2.41,-9.25,6.88,-2.41,2.48,0.52,12.8,263.87,6.89,93.04,31.51,126.03,655.59,74,126.79,337.78,216.24,57.33,26.61,17.88,2.48,6.39,4.92,1825.1,16.06,16.06,-208.66,101.12,107.83,0.019073,47.51,0,-0.061989,-1260.74,5233.9,0.000954,-19.38,0,121.07,-11.8,234.31,-9.77,4.39,95.27
5/19/2018 6:08,19/05/2018,6:08:50,22110,120,-2.41,-1.43,-9.25,4.43,-1.92,2.48,0.52,8.86,280.61,5.91,98.95,34.95,88.12,655.59,75.95,134.63,337.78,200.55,53.41,26.61,19.14,2.48,6.39,4.92,1802.46,16.06,16.06,-208.66,101.12,103.93,-0.025749,47.7,0,-0.065804,-1268.31,5237,-0.004768,-20.02,0,120.48,-11.44,226.84,-9.18,4.02,95.15
5/19/2018 6:10,19/05/2018,6:10:49,22230,120,-2.9,-0.46,-7.3,4.43,-1.92,1.99,2.48,6.89,291.44,4.43,93.54,30.52,48.74,655.59,75.95,126.79,335.82,177.02,53.41,26.61,19.14,2.48,6.39,4.92,1768.49,16.06,16.06,-151.71,101.12,103.93,0.019073,47.83,0,-0.06485,-1275.89,5241.7,-0.003815,-19.43,0,120.82,-11.93,219.16,-9.51,4.52,95.23
5/19/2018 6:12,19/05/2018,6:12:50,22350,120,-2.9,0.52,-5.34,4.43,-2.9,1.99,3.94,2.46,293.41,3.94,92.55,23.63,14.28,655.59,75.95,134.63,337.78,200.55,53.41,26.61,19.14,2.48,6.39,4.92,1802.46,16.06,16.06,-151.71,101.12,103.93,-0.015259,47.82,0,-0.063896,-1283.45,5238.7,0.004768,-20.08,0,120.22,-11.56,211.74,-8.91,4.14,95.07
5/19/2018 6:14,19/05/2018,6:14:49,22470,120,-3.39,1.5,-7.3,4.43,-1.92,1.5,2.48,0.49,291.44,1.48,85.66,17.23,0,655.59,75.95,126.79,337.78,173.1,53.41,26.61,19.14,2.48,6.39,5.41,1768.49,16.06,15.99,-142.22,101.12,107.83,0.016212,48.08,0,-0.066757,-1291.02,5243.3,-0.009537,-19.51,0,120.59,-12.08,204.08,-9.29,4.67,95.13
5/19/2018 6:16,19/05/2018,6:16:49,22590,120,-3.39,1.99,-7.3,4.43,-1.92,1.01,2.48,0,282.58,0.49,86.15,37.91,0,655.59,75.95,126.79,337.78,169.18,53.41,26.61,17.88,2.48,6.39,5.41,1779.81,16.06,15.99,-123.24,101.12,107.83,-0.014305,47.93,0,-0.066757,-1298.57,5244.1,0.013351,-20.05,0,120.13,-11.76,196.59,-8.83,4.34,95.03
5/19/2018 6:18,19/05/2018,6:18:50,22710,120,-3.39,2.48,-7.3,4.43,-1.43,0.52,2.48,0,271.75,0,82.21,74.83,0,655.59,75.95,150.32,337.78,196.63,53.41,26.61,19.14,2.48,6.39,5.41,1825.1,16.06,15.99,-113.75,101.12,105.88,0.012398,48.45,0,-0.062943,-1306.14,5247.7,-0.020981,-19.65,0,120.39,-12.35,188.95,-9.08,4.93,95.08
5/19/2018 6:20,19/05/2018,6:20:49,22830,120,-3.88,2.97,-7.3,4.43,-0.94,0.52,2.48,0,257.47,0,84.18,112.24,0,655.59,75.95,122.87,337.78,177.02,53.41,26.61,19.14,2.48,6.39,6.39,1779.81,16.06,15.99,-113.75,101.12,107.83,-0.003815,48.08,0,-0.063896,-1313.72,5249.4,0.023842,-19.94,0,120.1,-11.96,181.38,-8.79,4.55,95.05
5/19/2018 6:22,19/05/2018,6:22:50,22950,120,-4.36,3.45,-7.3,5.9,-0.46,-0.46,4.43,0,0,0,0,0.49,0,671.28,77.9,158.16,347.53,192.71,53.41,27.59,19.14,2.48,4.43,6.39,1859.07,15.49,15.54,683.45,101.12,107.83,0.001907,48.73,0,-0.061989,-1321.31,5248.8,-0.025749,-19.91,0,120.16,-12.64,173.78,-8.85,5.23,95.06
5/19/2018 6:24,19/05/2018,6:24:50,23070,120,-4.36,2.97,-7.3,2.48,-0.94,-0.94,4.43,0,0,0,0,0,0,671.28,77.9,130.71,349.48,180.94,53.41,26.61,17.88,2.48,4.43,4.92,1825.1,15.49,15.49,654.98,101.12,107.83,0.01049,48.36,0,-0.06485,-1328.88,5249.7,0.020027,-19.73,0,120.23,-12.21,166.15,-8.92,4.79,95.09
5/19/2018 6:26,19/05/2018,6:26:49,23190,120,-4.85,2.48,-7.3,0.52,-1.43,-1.43,4.43,0,0,0,0,0,0,675.2,77.9,142.48,349.48,200.55,57.33,26.61,19.14,2.48,4.43,4.92,1847.75,15.49,15.49,673.96,101.12,103.93,-0.013351,48.93,0,-0.062943,-1336.42,5249.5,-0.023842,-20.06,0,120.08,-12.88,158.63,-8.77,5.47,95.03
5/19/2018 6:28,19/05/2018,6:28:50,23310,120,-4.85,1.5,-5.34,0.52,-2.9,-1.92,3.94,0,0,0,0,0,0,675.2,77.9,130.71,349.48,196.63,53.41,26.61,19.14,2.48,4.43,4.43,1836.42,15.49,15.44,654.98,101.12,103.93,0.019073,48.68,0,-0.065804,-1344.02,5248.8,0.012398,-19.66,0,120.34,-12.47,150.92,-9.02,5.06,95.14
5/19/2018 6:30,19/05/2018,6:30:49,23430,120,-5.34,1.01,-7.3,-1.43,-2.41,-2.41,4.43,0,0,0,0,0,0,675.2,77.9,138.55,349.48,157.41,53.41,26.61,17.88,2.48,4.43,4.43,1802.46,15.49,15.44,654.98,101.12,103.93,-0.015259,49.06,0,-0.068665,-1351.6,5250.9,-0.009537,-20.2,0,120.08,-13.08,143.39,-8.76,5.66,95.08
5/19/2018 6:32,19/05/2018,6:32:49,23550,120,-5.83,0.52,-7.3,-1.43,-2.9,-3.39,4.43,0,0,0,0,0,0,675.2,77.9,130.71,349.48,196.63,53.41,26.61,19.14,2.48,4.43,4.43,1847.75,15.49,15.42,654.98,101.12,103.93,0.017166,49.09,0,-0.063896,-1359.16,5247.4,0,-19.64,0,120.51,-12.7,135.69,-9.19,5.28,95.18
5/19/2018 6:34,19/05/2018,6:34:50,23670,120,-5.83,-0.46,-9.25,-3.39,-3.39,-3.39,2.48,0,0,0,0,0,0,675.2,77.9,134.63,351.43,184.86,53.41,26.61,19.14,2.48,4.43,4.43,1847.75,15.49,15.42,654.98,101.12,107.83,-0.017166,49.19,-9,-0.065804,-1366.75,5248,0.002861,-20.25,0,120.17,-13.21,128.14,-8.85,5.8,95.14
5/19/2018 6:36,19/05/2018,6:36:49,23790,120,-6.32,-0.94,-9.25,-3.39,-3.39,-4.36,2.48,0,0,0,0,0,0,679.12,77.9,130.71,351.43,212.32,53.41,26.61,19.14,2.48,2.48,4.43,1859.07,15.49,15.39,673.96,101.12,103.93,0.01812,49.49,0,-0.062943,-1374.32,5249.7,-0.01049,-19.68,0,120.72,-12.9,120.41,-9.4,5.48,95.28
5/19/2018 6:38,19/05/2018,6:38:50,23910,120,-6.32,-1.92,-9.25,-5.34,-3.39,-4.85,2.48,0,0,0,0,0,0,679.12,75.95,130.71,351.43,208.4,53.41,26.61,17.88,2.48,2.48,4.43,1859.07,15.54,15.39,673.96,101.12,103.93,-0.01812,49.36,0,-0.062943,-1381.9,5245,0.016212,-20.24,0,120.32,-13.35,112.92,-9,5.93,95.18
5/19/2018 6:40,19/05/2018,6:40:50,24030,120,-6.81,-1.92,-9.25,-7.3,-4.36,-4.85,2.48,0,0,0,0,0,0,679.12,77.9,162.08,351.43,220.16,53.41,26.61,17.88,2.48,2.48,4.43,1904.36,15.39,15.37,683.45,101.12,103.93,0.013351,49.84,0,-0.061035,-1389.49,5247.2,-0.017166,-19.78,0,120.91,-13.05,105.15,-9.59,5.64,95.35
